2.9467668151	1500	0.0250903785	96.219324	12393.34	12364.45
3.3920270531	1600	0.0255128219	187.008554	12309.25	12225.69
3.9048463299	1700	0.0259951546	100.267213	12121.39	12063.58
4.4688048904	1800	0.0268469968	194.280316	11739.88	11606.57
5.265474803	1900	0.0278288939	108.990763	11451.73	11398.95
6.8292725036	2000	0.0317241386	199.706782	11253.82	11052.03
